R,F,M,C
9.2,2,27.98,0.0
2.7,2,57.63,0.0
2.47,2,66.48,0.0
0.77,2,164.95,0.0
2.93,2,19.98,0.0
1.53,2,79.98,0.0
7.03,2,199.98,0.0833389
6.3,4,552.96,0.0294135
6.47,2,279.98,0.0
10.67,2,42.98,0.166705
5.9,2,61.42,0.0453839
1.3,2,28.98,0.0454841
9.17,2,75.98,0.0
8.43,3,250.97,0.0
11.2,2,85.97,0.020842
12.1,2,92.48,0.0
6.73,2,88.4,0.0
5.77,5,109.91,0.44539532
16.03,2,89.53,0.0
16.27,2,61.97,0.0
13.8,2,34.97,0.0
5.5,2,135.92,0.0
17.1,2,285.96,0.0
0.7,2,43.56,0.0
5.47,2,21.34,0.0
3.73,2,51.05,0.0844579
2.53,4,203.86,0.0
2.63,2,338.93,0.00980635
4.57,2,149.99,0.0
8.6,2,310.07,0.0
5.97,2,73.9,0.0
3.23,2,111.7,0.0
16.93,2,345.59,0.0
5.33,3,183.96,0.08776066667000001
6.6,2,245.98,0.0
8.27,2,49.78,0.0
14.63,2,14.78,0.0
4.67,2,32.99,0.0
13.4,2,59.96,0.0
13.6,2,135.98,0.0
14.67,2,59.4,0.0
3.8,3,142.39,0.0
3.73,2,326.2,0.0147741
15.77,3,190.97,0.00542286667
9.57,3,126.91,0.0
2.27,2,29.98,0.0454821
3.83,2,287.97,0.0
4.53,2,27.9,0.0
7.93,3,119.94,0.0
13.83,2,49.88,0.0
5.6,2,287.96,0.0943515
4.1,2,239.98,0.0
6.23,2,268.69,0.0
1.37,3,63.96,0.0
13.3,2,53.98,0.0
9.53,2,57.15,0.0
12.13,2,42.0,0.04545455
3.37,3,50.12,0.0
2.3,2,59.11,0.0
2.13,2,112.98,0.0454618
5.33,3,55.97,0.0
9.2,2,128.68,0.0
8.87,2,143.48,0.0914175
1.7,5,166.43,0.0
9.53,2,104.98,0.02381205
5.23,2,72.96,0.0
11.77,2,78.97,0.0
5.93,2,327.96,0.0
1.03,2,21.94,0.0
0.0,2,55.09,0.0
4.0,2,303.97,0.0
0.0,2,99.98,0.02381235
8.1,2,125.95,0.0
6.33,2,273.97,0.0
1.47,2,43.8,0.0
9.13,2,179.95,0.0
7.07,2,79.98,0.0
1.47,2,170.81,0.08658775
13.8,3,227.12,0.0
12.1,2,61.98,0.0
11.7,2,62.92,0.0
8.73,7,409.58,0.01129691429
9.03,2,71.5,0.0
6.07,2,75.98,0.1518196
13.97,2,967.82,0.0
10.2,2,32.98,0.0
5.5,2,41.97,0.0
4.63,2,60.97,0.0
2.67,3,357.96,0.0988856
12.07,2,30.35,0.0
0.6,2,110.7,0.07493585
9.83,2,68.26,0.3182181
8.6,2,77.11,0.0
1.7,2,99.98,0.0
6.3,3,179.97,0.046181366669999994
10.53,2,27.98,0.0
2.83,2,50.06,0.0
5.83,2,77.98,0.0
6.7,2,91.98,0.0
16.53,2,109.13,0.0
11.93,2,21.66,0.0
1.53,2,125.98,0.0909222
3.5,2,279.98,0.03333555
15.83,2,23.11,0.0
1.3,2,82.87,0.02207345
5.87,2,82.97,0.0925141
6.57,2,247.98,0.0
15.23,2,91.91,0.0
0.17,3,38.97,0.36107713333
5.77,2,29.98,0.5
0.37,2,76.73,0.1544774
8.03,2,51.98,0.0
10.03,2,129.98,0.0
4.43,2,47.31,0.02388265
3.13,3,189.98,0.0
3.33,2,48.87,0.0
15.43,2,121.32,0.0
7.67,3,147.99,0.0
8.57,2,33.97,0.08337195
5.0,2,149.99,0.0909146
9.77,2,63.56,0.0
4.33,2,213.97,0.0
4.9,2,259.98,0.0517277
1.0,2,135.57,0.0
7.23,2,539.98,0.0263167
1.17,2,42.98,0.0454683
15.93,2,43.46,0.0
2.27,2,45.91,0.0
4.67,2,62.98,0.0
4.1,2,133.97,0.0
0.37,4,196.96,0.0
5.43,2,248.91,0.0
0.13,2,99.78,0.0
15.47,2,72.98,0.0
0.87,2,61.98,0.0
7.27,2,29.98,0.0
5.83,2,327.96,0.0
4.03,2,62.98,0.0692847
6.13,2,25.98,0.0
6.97,2,39.98,0.0
10.57,3,79.11,0.0
14.77,2,96.37,0.0
2.23,3,81.77,0.0
6.17,2,289.98,0.0
0.23,2,128.15,0.0
16.67,2,59.98,0.0
11.2,2,106.16,0.0
5.57,2,127.97,0.0
12.57,2,47.98,0.0
9.7,6,417.93,0.09424745
1.57,2,108.14,0.0
3.1,5,226.16,0.0
8.33,2,73.78,0.0
6.33,2,205.97,0.0
14.43,2,71.28,0.0
14.57,2,41.98,0.0
10.37,2,119.96,0.0
5.33,2,30.99,0.0
5.73,2,22.84,0.0
4.13,2,289.98,0.0
3.6,2,79.98,0.0
4.9,2,66.75,0.0
10.1,2,84.12,0.0
1.77,2,39.77,0.0
5.13,2,282.96,0.0
0.87,2,59.98,0.0
9.47,2,105.97,0.0
10.8,2,37.96,0.0
4.8,2,219.98,0.0
6.23,6,309.14,0.0
4.23,2,219.97,0.0
2.17,2,88.88,0.0
7.67,2,293.97,0.0
12.5,2,138.83,0.0238334
11.47,2,418.99,0.0
8.63,2,54.98,0.0
7.03,2,170.15,0.0
2.47,2,83.97,0.0702823
1.93,2,35.33,0.0
5.13,2,313.97,0.0
14.43,2,42.76,0.0
12.47,2,37.44,0.0
11.8,2,205.03,0.0
8.97,4,118.25,0.0952583
2.73,2,89.96,0.19535965
6.07,2,21.98,0.0769823
4.4,2,251.68,0.0
10.33,2,84.92,0.0
4.1,2,22.31,0.0
3.1,7,669.88,0.028576514289999997
6.53,2,119.98,0.04546145
5.33,3,67.97,0.0
8.13,3,89.84,0.012354833329999999
9.13,2,70.29,0.0
3.17,2,307.97,0.0
12.9,2,60.23,0.0
13.47,2,43.9,0.0
8.43,2,46.98,0.0
2.0,6,78.86,0.0
4.83,2,287.96,0.0
0.3,2,23.98,0.3335239
4.6,2,327.96,0.0
14.63,2,403.18,0.0
8.43,2,285.98,0.0
5.93,2,85.73,0.0
5.83,2,149.98,0.0
1.57,2,55.08,0.0
4.43,2,189.98,0.0
12.1,2,69.33,0.0
9.27,2,26.98,0.0
0.77,2,35.97,0.0
10.97,2,151.98,0.0
14.4,2,105.93,0.0
1.8,3,389.97,0.0
7.57,2,126.48,0.0
7.3,2,33.98,0.0
6.7,3,199.93,0.0
5.17,2,32.98,0.0
3.37,7,392.86,0.0
1.8,2,119.98,0.11924805
0.53,4,367.1,0.0
0.7,2,159.98,0.0
6.47,2,43.94,0.0
2.03,2,40.91,0.0
4.37,2,419.96,0.0
5.9,2,403.75,0.08088595
13.63,2,197.96,0.0
6.6,3,121.97,0.0
4.17,3,334.55,0.0
12.0,2,32.67,0.0
3.43,2,259.98,0.03571685
6.77,2,47.44,0.0
7.97,2,51.98,0.0
1.53,2,58.7,0.0
12.3,2,99.98,0.02830725
13.0,5,390.94,0.0430784
4.63,2,71.34,0.0
9.3,2,120.88,0.0
5.2,2,88.52,0.0763183
1.97,3,105.96,0.0
13.87,2,40.84,0.0
9.9,4,112.96,0.0
1.33,3,207.97,0.1070666
6.73,2,339.98,0.0
6.43,2,288.97,0.0
6.67,2,149.98,0.0
9.67,2,29.98,0.0
5.7,2,69.99,0.0
9.67,2,43.9,0.0
4.0,2,159.98,0.0
1.3,2,59.66,0.0
2.8,3,1079.77,0.0
1.8,2,93.98,0.0909267
5.4,7,839.62,0.0
1.63,2,158.99,0.06040885
6.4,2,279.98,0.0
16.63,2,519.98,0.0
2.53,5,311.84,0.05386372
0.13,2,99.98,0.0
13.4,2,29.12,0.0
1.5,2,76.52,0.0
8.93,2,71.93,0.0
15.13,2,25.8,0.0
16.6,2,28.1,0.0
6.97,2,239.98,0.0
2.87,2,44.97,0.1107373
15.1,2,168.48,0.0
1.7,2,55.98,0.0
1.77,2,27.6,0.0
0.37,3,55.96,0.0
0.2,2,65.98,0.0652346
1.47,2,28.98,0.0
5.67,2,33.24,0.5
14.47,2,162.19,0.0
13.3,2,43.92,0.04540435
5.17,3,439.97,0.0
1.63,3,279.97,0.0
1.37,2,122.7,0.0
15.6,2,100.57,0.0
4.97,2,273.97,0.0517277
11.83,8,94.13,0.0
7.07,2,61.98,0.0630738
9.03,3,95.0,0.0
2.87,2,97.57,0.0
16.4,2,22.6,0.0
5.37,4,501.93,0.0
14.13,2,67.96,0.0
5.93,2,36.98,0.10002665
5.3,2,62.97,0.0
1.23,3,300.41,0.0
1.07,2,67.4,0.02052565
3.53,2,342.79,0.0
9.2,2,62.18,0.065269
6.37,2,87.32,0.0056531
6.8,2,149.98,0.01961185
15.03,2,37.95,0.0
8.0,2,47.95,0.0
11.53,2,205.42,0.0
2.4,3,60.72,0.01587883333
5.13,2,259.98,0.0
1.1,2,50.98,0.0
0.7,2,44.77,0.0
15.83,2,32.32,0.0
6.33,2,259.97,0.0
8.73,2,67.3,0.0
2.73,5,114.95,0.0
2.7,3,139.9,0.00443153333
8.03,2,67.96,0.0
2.47,2,113.98,0.0
6.27,2,215.45,0.0
7.27,2,25.98,0.0
13.93,2,172.76,0.01363435
3.1,3,173.96,0.0
1.27,2,182.99,0.0
14.63,5,771.73,0.01164812
12.67,2,216.98,0.0
5.3,3,417.95,0.02381123333
3.67,3,77.97,0.0
11.23,3,76.96,0.0
8.33,2,72.4,0.0
4.37,2,131.98,0.0
4.33,2,392.96,0.0
1.9,3,139.98,0.19520155
6.23,2,88.4,0.0
16.23,2,144.12,0.0
4.0,2,29.99,0.0
0.93,2,63.93,0.0382973
9.73,2,29.98,0.0
5.87,2,66.31,0.0
5.13,2,287.96,0.0
4.37,2,39.98,0.10004
14.73,2,45.12,0.0
4.27,2,308.97,0.093501
6.47,2,42.98,0.04168405
6.53,2,51.74,0.0
0.7,2,39.98,0.0
11.77,2,140.34,0.0087166
4.4,2,24.3,0.0
1.87,2,60.99,0.0
6.63,4,550.94,0.0
1.6,2,37.3,0.0
2.4,3,85.93,0.0202204
8.97,2,59.98,0.0
4.3,2,49.98,0.0
16.2,2,21.78,0.0
4.77,2,72.86,0.0
5.93,2,303.97,0.0
3.87,2,14.98,0.0
9.37,2,31.98,0.0
6.0,2,90.98,0.0
5.77,2,68.97,0.2963932
4.9,2,202.46,0.0
11.93,2,78.98,0.0
3.4,2,62.5,0.0
5.47,2,87.98,0.11070635
9.93,2,26.04,0.0
1.8,2,104.97,0.034893
9.7,2,25.9,0.0
16.43,2,31.18,0.0
4.1,2,259.98,0.0
11.0,2,354.29,0.0
12.13,2,264.49,0.0
7.4,2,87.97,0.0
5.13,2,83.98,0.0
0.3,2,279.99,0.0666689
8.1,2,61.43,0.0
7.97,2,40.4,0.0
16.8,2,72.37,0.0
3.63,2,135.98,0.0
7.97,2,95.94,0.0
8.47,2,117.96,0.03373685
0.7,2,152.95,0.0
5.37,2,104.95,0.0
9.83,2,125.32,0.0
5.07,2,213.97,0.04717575
0.4,2,133.96,0.0
1.43,2,53.46,0.0
5.5,2,79.68,0.0
1.87,4,80.57,0.0
16.9,2,79.98,0.0
11.0,2,62.97,0.0
15.87,2,25.99,0.0
7.33,2,59.98,0.0
3.7,2,149.99,0.0625039
16.57,2,153.28,0.0
1.2,2,51.9,0.0
5.73,2,37.98,0.0
6.0,2,31.97,0.0
11.27,2,245.44,0.0
5.13,2,239.99,0.0
4.27,5,78.33,0.0
5.37,2,135.0,0.0
5.17,2,87.96,0.08550555
14.5,2,80.55,0.0
5.47,2,22.34,0.0
11.13,3,128.96,0.0
8.27,2,104.1,0.0
5.87,2,60.21,0.0
3.2,2,239.98,0.0
5.87,2,56.08,0.0833657
0.07,2,53.39,0.02382845
11.17,2,81.66,0.0
8.5,2,44.98,0.0
10.1,2,92.27,0.00585425
9.23,3,103.97,0.0
4.4,2,259.98,0.03571685
4.57,3,557.94,0.0
6.57,2,111.8,0.0
8.27,2,89.72,0.0
6.1,3,51.8,0.0
13.67,2,119.98,0.0476266
8.73,2,34.98,0.0909573
4.37,2,256.99,0.0
5.23,2,313.97,0.0
6.93,2,269.97,0.0
5.23,5,220.88,0.0
7.93,2,239.98,0.0
6.2,2,273.97,0.0
3.3,3,188.75,0.0
16.93,2,315.35,0.0
6.6,2,245.98,0.0
1.5,2,123.31,0.04079765
7.83,2,72.91,0.0
0.37,2,87.98,0.0
6.97,3,399.97,0.0
14.27,2,146.03,0.0
2.0,2,45.98,0.0
14.47,2,113.42,0.0
0.8,2,192.58,0.0090318
16.07,2,215.97,0.0602482
13.27,2,40.26,0.0
6.03,2,62.22,0.0825715
8.53,2,57.83,0.0
16.7,2,81.98,0.13681945
13.9,2,82.98,0.0
6.1,2,373.96,0.0
10.53,2,39.98,0.0
5.13,2,45.97,0.0
14.07,2,26.56,0.0
4.33,2,273.97,0.0
6.53,2,247.98,0.0
14.3,2,39.98,0.10004
6.43,2,199.13,0.0
6.23,2,42.94,0.0
0.2,2,244.0,0.0
0.37,2,111.62,0.0
0.93,2,37.98,0.0
16.3,4,66.22,0.0
1.0,4,593.75,0.0
2.5,2,42.51,0.0
15.0,2,42.12,0.0
10.17,2,268.99,0.0
12.17,2,69.98,0.0
4.73,2,89.98,0.0
14.8,2,21.98,0.0
8.6,2,182.49,0.0
7.37,3,378.58,0.0
3.7,2,154.98,0.0
2.1,2,29.98,0.0454821
1.5,2,23.98,0.0
9.8,5,92.03,0.0
0.7,2,137.05,0.02013025
6.27,2,92.97,0.0
10.43,3,107.87,0.013560166669999998
6.1,2,29.78,0.0
2.67,2,51.02,0.0
2.87,3,166.96,0.0
0.73,2,91.98,0.02381235
17.13,2,15.98,0.0
15.73,2,106.76,0.0
1.63,2,119.97,0.01923445
1.37,2,178.97,0.04465085
12.7,2,31.58,0.0
9.47,2,103.6,0.0
5.4,2,68.67,0.0
5.37,2,82.02,0.0
5.6,3,567.95,0.0
4.27,2,78.46,0.0
9.33,3,91.97,0.0
6.1,2,256.97,0.0
5.97,2,559.98,0.0
4.07,2,281.89,0.0
14.27,2,91.84,0.039267
2.43,3,389.97,0.09110363332999999
13.17,2,128.91,0.0
14.87,2,198.39,0.0
8.53,2,239.98,0.0
0.13,3,172.7,0.0
13.47,2,40.88,0.0
2.83,2,69.98,0.172954
10.63,2,19.99,0.0
1.6,2,38.47,0.0
2.3,2,47.53,0.0
8.87,2,24.98,0.0
1.3,2,37.98,0.0
12.07,2,27.98,0.0
15.6,2,63.08,0.0
13.43,2,85.97,0.0
1.3,2,199.98,0.0
0.5,2,59.88,0.1362343
8.03,2,545.78,0.0
2.7,2,50.42,0.0
0.63,2,30.11,0.0
5.93,2,58.44,0.0
4.93,2,287.96,0.0
5.57,2,97.95,0.0
7.07,2,110.54,0.0
14.4,29,702.71,0.0
5.67,2,297.96,0.03472705
5.13,2,267.96,0.0
12.77,2,30.58,0.0
9.6,2,33.98,0.0
6.6,2,67.98,0.0
3.63,2,113.98,0.0454618
4.83,2,32.98,0.04548635
7.67,2,239.98,0.0
9.8,2,122.96,0.0
5.77,2,91.98,0.0
5.77,2,37.98,0.5
12.87,2,41.98,0.0
9.97,3,134.94,0.0
2.3,2,23.98,0.0
1.47,3,59.97,0.0
1.1,10,392.84,0.0
14.3,2,166.98,0.0
1.6,2,114.63,0.0
7.37,2,551.79,0.0
9.97,2,129.98,0.0454609
10.27,2,72.69,0.0
10.53,2,24.98,0.0
3.5,2,42.87,0.0
5.77,2,373.96,0.0
5.77,2,46.45,0.07522635
16.33,2,82.95,0.039057
3.63,2,47.99,0.0909263
4.43,2,33.98,0.0
6.33,2,44.64,0.08153555
5.17,2,56.93,0.0602819
4.0,2,259.98,0.0
0.3,3,55.93,0.0
13.7,2,42.94,0.0
1.13,3,161.86,0.0
6.67,4,145.93,0.0
14.7,2,73.32,0.0
4.53,2,89.97,0.0
3.3,4,203.5,0.0
13.07,3,215.72,0.0071162
10.5,2,131.97,0.0
0.03,2,559.98,0.03333445
3.4,3,89.97,0.0
6.3,2,23.98,0.0
4.7,2,14.99,0.0
1.23,2,68.97,0.0
6.3,2,92.74,0.0
1.13,3,88.81,0.0
14.23,2,53.97,0.0
0.63,6,298.13,0.0066637
6.3,3,869.94,0.02083463333
15.3,2,30.98,0.0
3.77,2,279.98,0.0
11.8,2,88.97,0.0
0.9,2,126.97,0.01002405
0.47,2,199.98,0.0
1.3,2,46.98,0.0
0.07,2,51.98,0.0
2.67,2,39.88,0.0454753
4.8,2,195.97,0.0
6.4,2,73.97,0.0
3.47,3,212.53,0.0
6.53,2,253.97,0.0
8.77,2,122.2,0.0
11.37,2,63.98,0.02381435
14.57,2,83.68,0.0
14.03,2,552.6,0.0
14.6,3,77.94,0.0
3.93,2,55.98,0.0
0.5,2,86.77,0.0
14.47,2,38.01,0.0
14.4,2,85.98,0.0
1.97,2,46.17,0.0
4.03,2,39.98,0.0454752
0.3,2,121.23,0.0
5.4,2,41.98,0.0
1.53,2,69.97,0.0
13.9,2,309.94,0.0
1.63,4,64.95,0.0
5.23,2,33.99,0.0
9.27,4,288.49,0.0
1.27,3,147.98,0.0
6.53,2,247.98,0.0
4.7,2,24.98,0.08337965
11.9,2,399.98,0.0
4.5,2,59.98,0.0
10.5,4,96.99,0.0773039
6.67,2,111.93,0.0174825
14.6,28,694.71,0.0
0.87,2,350.99,0.0537046
16.4,2,46.86,0.0
6.53,2,71.98,0.0909321
4.93,2,45.88,0.0
2.13,4,171.32,0.0
3.73,2,31.98,0.0
16.27,2,156.26,0.0
4.97,2,121.47,0.0
4.6,2,52.85,0.0
14.63,3,656.96,0.0
5.27,4,557.94,0.0
0.33,3,295.09,0.00950536667
16.53,5,175.9,0.0
9.8,2,859.97,0.0
0.4,2,28.98,0.3541939
4.43,3,658.56,0.00541086667
11.17,2,114.44,0.0
15.5,2,338.37,0.0
5.77,2,21.26,0.04750085
13.3,3,65.1,0.0
16.17,2,59.98,0.0
15.0,2,35.96,0.0
9.8,2,95.51,0.0
11.6,2,81.98,0.0
11.67,2,129.98,0.0
8.33,2,63.98,0.0
1.67,2,93.72,0.0
5.57,4,683.94,0.023587875
6.0,2,59.68,0.0
8.57,2,109.98,0.0454589
1.7,2,110.41,0.0
10.03,2,79.98,0.0
1.13,3,50.93,0.0903013
0.9,2,77.98,0.0
5.87,2,64.54,0.0
6.0,2,82.97,0.03963155
8.13,2,36.94,0.06524105
10.0,2,35.2,0.0
1.6,2,35.57,0.0
6.87,2,62.97,0.07845035
0.1,3,64.97,0.0
0.97,2,289.98,0.0
12.6,3,59.96,0.0
5.33,4,113.46,0.0
2.27,2,90.64,0.0
10.67,2,109.1,0.0
3.33,2,15.62,0.0
8.57,3,118.97,0.0
5.63,2,293.97,0.0
9.83,2,219.97,0.0
16.67,2,97.36,0.0
5.8,3,422.61,0.02222666667
6.2,2,29.79,0.0
1.6,2,77.97,0.0
13.43,2,210.73,0.01597465
2.03,3,383.97,0.0
4.03,2,62.98,0.0
6.07,2,43.98,0.060024
0.83,2,164.81,0.0
14.8,2,64.96,0.0
11.73,2,71.98,0.0
2.17,2,201.95,0.0
5.93,2,49.98,0.0238186
5.73,2,299.97,0.04967215
5.1,2,179.98,0.10001
13.33,3,40.62,0.0
12.93,2,110.98,0.0
6.17,2,253.97,0.0
14.9,2,49.44,0.0
16.8,2,199.48,0.0
2.8,2,189.98,0.0909178
5.87,2,299.98,0.0
0.07,2,122.98,0.0
9.47,2,57.98,0.0
0.8,2,57.26,0.02381995
6.03,2,99.98,0.02381235
6.53,2,70.98,0.0
2.1,2,289.96,0.0
5.33,2,309.98,0.0
3.23,2,102.09,0.0
8.47,3,824.33,0.0
12.53,2,45.98,0.0
14.1,2,29.98,0.0
3.47,2,89.36,0.0
6.23,2,287.96,0.0796475
6.93,2,87.97,0.0
4.1,2,61.94,0.0
3.37,2,89.36,0.0
2.4,2,263.97,0.0
5.93,2,49.97,0.0
2.5,4,518.0,0.0512821
0.4,2,70.52,0.0455014
6.67,2,259.97,0.0
2.9,2,23.98,0.08339125
6.43,2,256.97,0.0
2.93,2,259.98,0.0
5.17,2,19.98,0.0
3.33,2,59.88,0.0692905
13.8,2,232.67,0.0
10.3,2,124.1,0.0
1.17,2,31.98,0.0
0.2,2,159.98,0.130449
4.23,2,90.97,0.06689805
8.1,2,233.97,0.0
5.4,2,89.97,0.0
12.7,2,108.76,0.0
8.77,2,64.57,0.0454807
8.27,3,205.87,0.0
3.7,2,773.92,0.0128302
7.33,2,51.98,0.0
4.13,2,100.98,0.14885085
7.03,2,119.97,0.0370439
14.0,2,31.98,0.0
6.53,2,41.94,0.0
0.93,2,63.88,0.09093925
9.53,2,73.98,0.0
4.77,2,170.92,0.0
0.47,2,99.98,0.0
2.2,4,629.92,0.038819025
10.57,2,29.54,0.3334838
3.6,2,38.57,0.0
3.87,2,81.98,0.0
7.17,3,323.96,0.0
6.7,2,419.43,0.03334665
5.93,2,60.71,0.0
13.53,2,43.98,0.09094695
3.1,2,34.98,0.0909597
6.67,2,382.96,0.0
3.57,3,117.97,0.0
5.47,3,43.97,0.0
4.03,2,149.99,0.0
13.3,2,56.98,0.0
1.57,3,44.93,0.0
0.2,2,43.17,0.0
7.4,3,60.29,0.0
5.5,2,39.98,0.0454752
1.53,3,119.97,0.0
3.2,2,29.97,0.0
5.27,3,427.95,0.0
10.53,2,519.98,0.0
6.33,2,249.98,0.0
4.27,2,23.98,0.1111935
6.07,2,60.72,0.0
2.97,2,1689.87,0.0
6.63,2,279.98,0.0
0.2,6,239.92,0.0
0.77,6,374.91,0.0
0.97,2,35.98,0.04547045
11.93,2,48.77,0.0
9.73,2,49.52,0.074129
1.73,2,49.98,0.0
12.93,2,65.33,0.0
15.3,2,220.55,0.0
2.9,2,69.98,0.0
8.1,2,69.98,0.1454883
6.2,2,58.95,0.0
10.8,2,29.54,0.0
9.63,2,139.9,0.0
6.87,2,19.98,0.0
2.23,2,149.98,0.0
2.53,2,29.97,0.0
6.3,2,56.95,0.08627145
5.23,2,293.97,0.0
5.5,2,74.98,0.02830635
1.27,2,29.98,0.0
11.93,2,94.52,0.0
5.7,2,44.32,0.5
17.0,2,81.68,0.0
0.03,11,198.04,0.0
10.4,2,30.01,0.0
13.4,2,210.28,0.0
6.23,2,289.98,0.0
5.5,2,54.65,0.0
3.47,3,111.97,0.0
11.43,2,32.36,0.0
8.3,2,245.46,0.0756772
6.87,2,21.98,0.0
1.27,2,64.98,0.0454683
1.2,2,238.99,0.0
15.2,2,120.07,0.0
13.0,2,103.98,0.1000092
0.03,2,44.97,0.0
0.4,4,115.95,0.0
15.03,2,62.36,0.0
8.8,2,55.08,0.0
6.27,2,57.98,0.0
6.63,6,705.91,0.0
15.77,2,33.98,0.0
5.77,2,283.97,0.0
16.77,2,209.54,0.0
2.97,2,70.94,0.13449785
2.97,2,73.96,0.04096325
3.13,3,119.96,0.040888033330000004
7.77,2,39.98,0.0
6.77,2,299.97,0.0
7.8,2,51.03,0.0
5.7,2,25.9,0.0
2.2,2,53.2,0.0
6.27,2,49.98,0.1288322
16.8,2,21.08,0.0
4.8,4,28.35,0.0
15.3,3,319.97,0.0
3.2,2,65.98,0.04546705
8.07,2,125.41,0.0
4.33,2,59.98,0.0
9.97,2,111.65,0.0
6.33,2,273.97,0.0
9.2,3,172.97,0.0
1.27,4,191.46,0.0
0.67,2,94.98,0.0
14.03,2,51.84,0.0
4.33,3,259.98,0.03571685
12.17,2,214.34,0.0
0.27,2,91.98,0.0
7.33,2,261.89,0.0
14.0,2,33.33,0.0
7.53,3,423.96,0.0
1.8,3,65.97,0.100025
16.7,2,41.55,0.0
2.47,2,179.98,0.0
1.9,2,62.98,0.0951571
8.53,3,57.89,0.0
3.67,2,79.98,0.0
12.63,2,51.9,0.0
5.73,2,59.98,0.0
14.87,2,59.76,0.0
3.33,2,113.96,0.0
14.07,2,27.98,0.0
14.93,2,365.09,0.0
2.1,2,110.5,0.009657
5.9,2,250.75,0.0
1.47,2,84.96,0.1185547
12.33,2,98.96,0.0238166
15.17,2,72.24,0.0
4.3,3,417.95,0.0314505
0.1,2,85.99,0.0454618
6.17,2,75.98,0.10002665
1.3,2,299.98,0.0909146
8.83,3,68.84,0.0
1.97,7,303.5,0.0
3.13,2,36.98,0.06524575
8.1,2,557.97,0.0
0.33,2,73.98,0.1106984
4.57,2,49.12,0.02384645
13.43,2,52.98,0.0
2.57,2,36.98,0.0
8.9,2,63.97,0.12537525
12.3,2,25.63,0.0
2.1,3,123.96,0.0
4.43,2,34.98,0.0
3.43,2,127.98,0.0
2.87,2,53.58,0.0238396
7.1,2,51.98,0.0
11.07,3,314.56,0.0
0.3,2,40.98,0.0
8.13,2,174.98,0.0
14.3,2,99.98,0.0
4.77,2,23.98,0.0361736
2.1,2,196.98,0.0
1.2,3,160.0,0.00651536667
8.93,2,39.98,0.0
15.07,2,91.96,0.0
5.4,3,45.97,0.33333333333
7.17,2,48.98,0.03705075
12.47,2,63.95,0.0
7.47,2,159.98,0.02381235
2.17,2,85.8,0.0
16.33,2,33.98,0.0
3.0,2,136.96,0.0
6.67,3,259.98,0.0
7.43,2,90.2,0.0
5.63,2,38.4,0.0
6.67,2,293.97,0.0
12.73,2,88.9,0.0
3.67,2,259.98,0.0
5.97,2,51.98,0.0
15.47,2,128.55,0.08689595
5.47,2,89.98,0.0
0.6,2,39.98,0.0
5.77,2,34.98,0.5
9.53,2,93.97,0.0
7.93,10,356.88,0.0
4.87,2,259.87,0.0
1.03,2,57.98,0.0
0.17,2,159.99,0.0476219
7.73,9,130.27,0.0
0.0,5,162.95,0.01818388
6.2,2,83.97,0.0
5.83,2,179.96,0.02632135
12.17,2,65.97,0.0
7.63,5,79.09,0.0
0.0,2,39.97,0.0
7.63,2,299.97,0.0
7.4,2,99.98,0.0
3.83,2,199.98,0.0
9.37,2,31.98,0.0
4.63,2,125.8,0.0804094
10.17,4,55.96,0.0
14.87,2,41.94,0.0
8.73,4,116.36,0.0
9.23,2,44.4,0.0
11.13,2,37.54,0.0
0.4,2,45.49,0.0
0.73,2,104.85,0.0
13.4,2,43.98,0.0
9.23,2,41.94,0.0
9.87,3,37.65,0.0
4.37,2,139.97,0.0726651
5.83,3,64.93,0.22915946667
13.67,2,63.26,0.0
5.9,2,213.97,0.0
0.73,2,91.98,0.0
12.03,2,43.98,0.0
13.07,2,25.9,0.0
0.0,7,99.9,0.0
6.43,2,253.97,0.0
2.17,2,32.99,0.0
0.73,5,207.14,0.04203962
8.1,2,569.98,0.0
11.73,2,43.98,0.0
12.4,2,42.03,0.0
3.6,2,78.97,0.0454729
5.97,2,47.97,0.0
16.63,2,206.98,0.0
9.7,2,238.9,0.0
14.13,2,33.98,0.0
4.87,2,72.84,0.0
7.9,2,73.98,0.0
14.5,3,48.99,0.0
5.17,2,21.96,0.0
10.4,4,469.96,0.045084925
1.27,2,60.97,0.0
15.6,2,19.98,0.0
9.0,2,25.98,0.0
7.83,2,108.94,0.0
1.87,2,91.98,0.0692779
5.03,2,289.98,0.0
16.93,2,119.52,0.0
4.83,3,312.97,0.0
0.8,2,80.74,0.01182275
1.97,2,22.98,0.0
9.93,2,92.98,0.0
5.77,3,12.38,0.0
16.0,3,49.72,0.0
9.9,2,64.89,0.0
16.3,2,99.57,0.0
9.83,2,699.89,0.0
2.07,2,65.97,0.03848125
0.77,21,1836.25,0.0
8.07,2,123.97,0.1437909
5.23,2,73.98,0.0
10.6,2,24.98,0.0
3.93,2,54.99,0.0
0.4,3,282.56,0.0
0.27,2,56.23,0.0
10.17,2,36.35,0.0
4.07,6,684.86,0.04359848333000001
15.4,2,30.98,0.0
15.27,2,56.56,0.0
3.93,2,139.98,0.285707
8.6,4,159.96,0.0
16.0,2,137.29,0.0
5.43,2,53.98,0.02381765
9.63,3,196.91,0.0
2.87,3,353.96,0.0
3.2,2,73.98,0.0
3.07,2,199.98,0.0
2.87,2,32.88,0.0454753
13.47,2,91.62,0.0
10.23,2,118.97,0.086619
